"group_id","group_level","library_name","group_name","Cell_type","Cell_type_sub","Tissue_type","Neoadjuvant","n_cells","ABCB1","ABCC1","ABCC2","ABCC3","ABCG2","ACTA2","ACVR2A","APOE","ATF4","ATF6","ATP2A2","ATP2B4","CALR","CANX","CCL18","CD163","CD44","CD74","CD8A","CD8B","CHST7","COL1A1","COL1A2","COL3A1","COL5A1","COL5A2","COL6A2","COL6A3","CORO1C","CTLA4","CXCL12","CXCR4","DCN","DDIT3","DERL3","DNAJB9","EDEM1","EIF2AK3","ERN1","FAP","FGF2","FGFR1","FN1","FOXP3","FZD2","FZD5","GCLC","GCLM","GPX1","GPX8","GSR","GSTP1","GZMB","HAVCR2","HERPUD1","HGF","HMOX1","HSP90B1","HSPA5","IFNG","IL10","IL2RA","IL6","IL6R","IL6ST","INHBA","ITGA1","ITGA2","ITGA3","ITGA5","ITGAV","ITGB1","ITGB3","ITPR1","ITPR2","ITPR3","KDR","LAG3","LUM","MET","MIF","MMP11","MMP2","MRC1","MYC","NKG7","NPM1","NQO1","ORAI1","PDCD1","PDGFA","PDGFB","PDGFRA","PDIA3","PDIA4","POSTN","PPP1R15A","PRF1","RPLP0","RPS3","SEC61A1","SEL1L","SLC7A11","SOD2","SPP1","SPRY2","SRP54","STIM1","SULF1","SYVN1","TAGLN","TGFB1","TGFBR1","TGFBR2","TIGIT","TMEM132A","TMEM158","TOX","TXN","TXNRD1","VEGFA","VIM","WNT5A","XBP1","TMEM158_z","Ca2_core_score","PERK_score","IRE1_ATF6_score","Ca_PERK_core_score","Proteostasis_score","Transport_detox_score","TAC_meta_ECM_score","CAF_ECM_score","ECM_integrin_ligand_score","MIF_SPP1_ligand_score","Integrin_receptor_score","MIF_axis_receptor_score","Tcell_exhaustion_score","Cytotoxic_score","Myeloid_suppressive_score"
"Cell_type|S2423T|Myeloid","Cell_type","S2423T","Myeloid","Myeloid","","Tumor","Chemoradiotherapy",785,0.00264897,0.07225658,0.00176598,0.07653731,0.01516087,0.01905931,0.0176598,1.45186895,0.47853146,0.22680141,0.27680019,0.10347714,1.24548217,0.82663616,0.44478034,0.63867564,1.86140446,3.07283459,0.00971289,0.00264897,0.02678979,0.03811861,0.03863513,0.02905646,0.00529794,0.00441495,0.01920935,0.00618093,0.40572957,0.00794691,0.01471218,0.6329807,0.0125119,0.14569767,0.00529794,0.15021066,0.30845505,0.05416248,0.21060607,0.00264897,0.00264897,0.01832636,0.57026223,0.00176598,0.04231713,0.02295774,0.09594303,0.17446987,0,0.00264897,0.06195934,1.82979082,0.01990185,0.43963747,0.57691329,0.03915165,0.54631961,1.11224898,0.72109502,0.00706392,0.27266295,0.22865734,0.33771994,0.38395061,0.18679555,0.36450158,0.0111124,0.00706392,0.0088299,0.31066942,0.2495241,0.8748663,0.01464436,0.19199689,0.36711722,0.00971289,0.00088299,0.04466746,0.01147887,0.00529794,1.87929868,0.00706392,0.02009234,0.51183902,0.09559662,0.12521312,1.34338697,0.10501086,0.20444096,0.01059588,0.03781997,0.07311951,0.00934642,0.95828284,0.25617156,0.00618093,1.41215908,0.00773048,1.79516061,2.40768361,0.20346137,0.19625612,0.08800148,3.38511604,1.66215729,0.02892224,0.27406583,0.05769444,0.00176598,0.05556198,0.05319727,0.54438186,0.18558226,0.20504113,0.0022825,0.02560671,0.06712451,0.00264897,1.38940321,0.19296541,1.08790518,3.21700592,0.08574557,0.66561053,-0.256105419489248,-0.127886055689218,-0.38690989246341,0.198914680992696,-0.304148349622194,-0.0102934653658859,0.187593065586513,-0.230972505167749,-0.314844824688428,-0.289903962229686,0.932812629695575,0.441234633206671,1.34590797417322,0.0618027762377775,-0.440558479718512,1.43839322453735
"Cell_type|S2423T|T cell","Cell_type","S2423T","T cell","T cell","","Tumor","Chemoradiotherapy",2120,0.04201707,0.03247978,0.00032696,0.00326956,0.00261565,0.03378761,0.00326956,0.01693874,0.22928702,0.04255987,0.0679887,0.15543556,0.42108987,0.17373445,0.00999994,0.00163478,0.56065617,0.89515521,0.55115438,0.42688924,0.02005545,0.01192064,0.01626767,0.01645307,0.00359652,0.00098087,0.00915477,0.00915477,0.03493515,0.13321758,0.00098087,1.03134136,0.00901907,0.08539806,0.00542256,0.08011067,0.04989499,0.01247989,0.07096228,0.00359652,0.00032696,0.00653912,0.0149188,0.0370124,0.00065391,0.00098087,0.04888315,0.1490316,0,0.00163478,0.03299799,0.98611713,1.16720727,0.12753799,0.33743261,0,0.00411473,0.3827465,0.25557672,0.56987043,0.01781698,0.0436899,0.00196174,0.00888338,0.08144947,0.00163478,0.4009074,0.01776675,0.00980869,0.01817385,0.02392336,0.55768192,0,0.13202988,0.05826016,0.02444158,0.00130782,0.38133467,0.01177042,0.00098087,0.95619656,0.00370177,0.00686608,0.00130782,0.05420098,1.41804098,0.909488,0.06054299,0.12246108,0.08180793,0.00855642,0.00294261,0.00196174,0.33766003,0.04983358,0.00359652,0.31213014,0.42528149,1.13359346,2.09041913,0.04959262,0.0636213,0.00771125,0.23119006,0.05166547,0.00640343,0.146175,0.04220833,0.00065391,0.01948167,0.00574951,0.31858043,0.02177037,0.11665654,0.19097057,0.0052313,0.00294261,0.0411719,0.59043499,0.0796678,0.02484867,1.13271455,0.01013564,0.13336868,-0.427952885774403,-0.737561422437007,-0.82510808532776,-0.904266943223584,-0.78537221638084,-1.02374950395187,-0.752920550989005,-0.459190938508846,-0.433508734916773,-0.416293850734455,-0.756229777001444,-0.509616486782159,-0.291147542045208,0.753428233675555,1.9188933336811,-0.507124112841109
"Cell_type|S2487T|B cell","Cell_type","S2487T","B cell","B cell","","Tumor","Chemoradiotherapy and Immunotherapy",11,0,0.20932592,0,0,0,0,0,0,0.35192736,0.12602676,0.18904014,0.12602676,0.6088213,0.51481459,0,0,0.47795412,1.39336929,0,0,0.16288722,0,0,0.06301338,0,0,0,0.06301338,0.18904014,0.28891398,0,0.83945972,0.06301338,0,0,0.16288722,0.06301338,0.06301338,0.12602676,0,0,0.17690092,0,0,0,0,0.06301338,0.18904014,0.59184167,0,0.06301338,0.83903258,0.12602676,0.18904014,0.60398088,0,0,0.76966553,0.3150669,0.06301338,0,0.55538614,0,0.06301338,0.43522652,0,0.06301338,0,0,0.06301338,0.12602676,0.2723393,0,0.45907782,0.16288722,0,0,0,0,0,0.79266522,0,0.06301338,0,0,0.06301338,1.7807709,0,0.09987384,0.06301338,0,0,0,0.24618638,0.16288722,0.12602676,0.34606023,0,1.40827326,2.24402427,0.06301338,0.12602676,0,0.43522652,0.12602676,0,0.12602676,0.12602676,0,0.06301338,0.09987384,0.28891398,0,0.16288722,0.46137944,0,0,0.06301338,1.06898046,0,0,1.85620257,0,0.36594106,-0.435831743719795,-0.193303116625563,-0.71559707616491,-0.426072993490844,-0.530545172626878,-0.740058036990354,-0.559428474136918,-0.363198971015848,-0.406103250362322,-0.390594481033128,-0.80918171468347,-0.811466837479873,-0.174570422645684,0.922098266949555,-0.397641228688682,-0.50826795056776
"Cell_type|S2487T|Endothelial","Cell_type","S2487T","Endothelial","Endothelial","","Tumor","Chemoradiotherapy and Immunotherapy",466,0.49501907,0.18784023,0.00681986,0.00681986,0.13362172,0.04549331,0.12609691,0.06000312,1.42632704,0.68550051,0.84321186,0.85936676,1.95707112,1.51172849,0.01512716,0.00594976,0.1814835,2.69840398,0.03210634,0.00892464,0.16314443,0.06763262,0.08913458,0.09853807,0.1673031,0.38988005,1.96632247,0.02082416,0.55766726,0.01636184,0.58416966,0.20156512,0.00892464,0.19504469,0.01425706,0.35982265,0.26406669,0.20566527,0.69416155,0.56075193,0.17246323,0.75541241,0.66607368,0.00148744,0.00594976,0.05293051,0.15486379,0.35426901,1.70478558,0.27745608,0.14877311,1.49937903,0.08416675,0.03297644,0.93970703,0,0.41896878,1.9962994,1.31223529,0.00892464,0.00148744,0.00148744,0.15209996,0.13737909,1.70814115,0.00446232,0.27414934,0.46928941,0.34998611,1.54713409,0.9440588,1.97977637,0.44270931,0.44689927,0.29667854,0.46808176,0.6599118,0.03508122,0.0306189,0.22064438,1.04271121,0.01425706,1.30260135,0.00148744,0.60197367,0.05231316,1.96185868,0.33767816,0.49708813,0.00148744,0.28412953,1.04503187,0.05851568,1.65852603,0.77123068,1.29974515,1.9662149,0.01338696,2.67594124,3.24473416,0.76630389,0.40742996,0.05610725,1.88258816,0.28952985,0.2253157,0.55817712,0.14591249,0.02194701,0.14108315,0.41964117,0.76997015,0.24702706,1.59179927,0.00979474,0.24273945,0.14823623,0.00297488,1.748381,0.34535343,0.11363143,4.14828175,0.0074372,0.63949337,-0.0389282469837446,1.34014909068949,1.04616572543382,1.37942382801091,0.926128530700408,1.02953691372889,0.467893984646748,0.388089166904335,0.288052745371207,0.0242597440514152,-0.565422504923634,1.54663648114629,0.0882330601462847,-0.569404287436219,-0.425737842937992,-0.230778825751212
"Cell_type|S2487T|Epithelial","Cell_type","S2487T","Epithelial","Epithelial","","Tumor","Chemoradiotherapy and Immunotherapy",785,0.00264897,0.51184442,0.00176598,0.32955322,0.03983432,0.01236186,0.04953109,0.07085851,0.6283071,0.21633724,0.48605977,0.1780327,1.02386204,0.75555913,0.00353196,0.00441495,0.80731148,0.13775407,0.02627327,0.00706392,0.18812168,0.06137644,0.07638727,0.07123937,0.01641034,0.02470366,0.0505483,0.0111124,0.34871716,0.01677681,0.02450729,0.19664648,0.02170828,0.25981342,0.03370366,0.125917,0.12977364,0.07594002,0.13516962,0.00353196,0.04561684,0.24634561,0.06652434,0.00176598,0.04386668,0.02655753,0.53276804,0.44262574,0.7865764,0.02097533,0.28529582,3.1047778,0.06314242,0.00706392,0.34141207,0,0.17282356,0.89803478,0.75530021,0.00794691,0.00088299,0.00441495,0.02573669,0.03532104,0.12022518,0.0469927,0.01059588,0.26778482,0.19495417,0.05236205,0.20938324,0.47426134,0.00441495,0.03806834,0.02074307,0.25231724,0.00441495,0.02170828,0.03897139,0.15772643,1.22846252,0.15032594,0.03870296,0.00529794,0.69947607,0.05056413,2.25104178,1.19556755,0.36288174,0.00353196,0.11066233,0.15518451,0.00264897,0.66481286,0.32334257,0.02222479,0.55150056,0.01780984,2.52561145,3.28307575,0.41629851,0.13152827,0.39154626,0.64368897,0.21340235,0.14952288,0.32418161,0.12963518,0.01817632,0.11169392,0.09985234,0.30923789,0.20040162,0.0336836,0.01059588,0.2426229,0.56030149,0.00264897,2.91377462,0.74483204,0.31314193,0.45440262,0.32886942,0.21879551,1.06437924118868,0.0400887651314791,-0.0305029613619066,-0.48752784613349,0.423717883618703,-0.386031319622632,0.853132754329615,-0.438319630872087,-0.376037260450374,-0.368400682723147,-0.476695295292394,-0.511243877503188,-0.978450119314656,-0.625490076612829,-0.440273775127054,-0.434884492835668
"Cell_type|S2487T|Fibroblast","Cell_type","S2487T","Fibroblast","Fibroblast","","Tumor","Chemoradiotherapy and Immunotherapy",90,0.04301334,0.22727353,0,0.16101725,0.00770164,2.37025235,0.11232806,0.83095236,1.31967312,0.42302342,0.99096071,0.59783476,1.92596043,1.29186112,0.00770164,0.00770164,1.3453749,0.5089662,0.05391145,0.01540327,0.15214494,3.04194654,3.37609794,3.5085888,1.28083166,1.68792972,3.03233996,1.81221129,0.53503847,0.03531171,0.24986522,0.2426768,1.9980866,0.39202935,0.03850818,0.43112914,0.17655855,0.22655643,0.51589662,1.06450715,0.30605216,0.69331011,3.31771283,0,0.09053186,0.01990844,0.11232806,0.24835264,1.80803258,0.73624612,0.17524985,2.22165512,0.07832505,0,1.00415443,0.19966345,0.20486641,1.93075007,1.38394302,0.00770164,0.01540327,0,0.28044728,0.1200297,1.00405583,0.96487505,1.08627594,0.24817766,0.18876535,1.08861895,1.06441631,2.36848671,0.20876486,0.29124049,0.2426768,0.04620981,0,0.08922316,1.94180493,0,1.45212336,0.47317297,1.76708746,0.01540327,0.40416016,0.07062342,2.30475103,0.17844631,0.15011914,0,0.66972101,0.04751851,0.373556,1.490284,0.58489561,1.76780012,1.39938141,0.05391145,2.76585728,3.2149702,0.70743629,0.51617267,0,2.72579409,0.17205338,0.24803963,0.55665969,0.18556888,1.19515213,0.18614795,3.57642011,0.69439705,0.38392363,0.48229769,0.00770164,0.71860578,0.51900248,0.04301334,1.74970142,0.27276624,0.60368813,3.63743894,0.40580421,0.77673719,0.953800865843211,0.609786128678472,1.18492864953018,0.988344505867775,1.08438839537447,0.851019828833139,0.649526726512372,2.79817425803783,2.76695549485373,2.6355738817706,0.16487207260604,2.51463105994404,-0.439844885618297,-0.451258868677221,-0.382674544036452,-0.00224980750243361
"Cell_type|S2487T|Mast cell","Cell_type","S2487T","Mast cell","Mast cell","","Tumor","Chemoradiotherapy and Immunotherapy",219,0.00949517,0.19933175,0,0,0,0.01266022,0.00633011,0.24531376,0.54123509,0.13323219,0.38454393,0.04616222,1.01784605,0.74584269,0.00949517,0.00633011,1.65209622,0.80825203,0.01899033,0.01367914,0.00316506,0.05380595,0.03165056,0.0448486,0.00316506,0.01582528,0.03033694,0.00316506,0.08862156,0.01266022,0.00316506,0.72546073,0.01582528,0.31897592,0.00633011,0.32630573,0.05882244,0.08336709,0.28360327,0,0,0.02084177,0.03165056,0,0.01767672,0.00633011,0.08784576,0.08468071,1.77612424,0.00316506,0.08414288,1.01650238,0.05619521,0.47214545,0.73207148,0.01899033,0.00949517,1.11134264,1.04228902,0.00949517,0.04353498,0.11394716,0.00633011,0.1793944,0.10868754,0.00316506,0.00633011,0,0.0284855,0.0947137,0.27351871,0.26163428,0.01582528,0.24771201,0.19181665,0.00316506,0,0.01266022,0.02532044,0,0.39749885,0.00633011,0.01266022,0,0.09656513,0.1962386,1.39506573,0.04168355,0.07464772,0,0.02084177,0.00316506,0,1.03940607,0.19074101,0.01134661,1.4072015,0.01582528,1.35293421,2.62262065,0.14296532,0.17252647,0.00818155,0.31561144,0.09101082,0.09650841,0.29411735,0.08151565,0,0.0284855,0.04401608,0.55298573,0.0947137,0.09602731,0.00949517,0,0.01582528,0.01899033,1.14729898,0.11131477,0.82357496,3.51651561,0.00316506,0.49498029,-0.393459450732938,-0.242700262013628,-0.0560573105236116,-0.0474632225106407,-0.273104542351542,4.61214244349017e-05,-0.325334259196233,-0.24395140142984,-0.394812035422879,-0.393807398335418,-1.0581925967164,-0.10852744211802,0.0800805115634132,0.0898407798128136,-0.36624216812983,-0.304999571389105
"Cell_type|S2487T|Myeloid","Cell_type","S2487T","Myeloid","Myeloid","","Tumor","Chemoradiotherapy and Immunotherapy",418,0.00165825,0.07753114,0.00165825,0.17217334,0.00594475,0.02155721,0.02086897,0.82866205,0.63470685,0.36613958,0.44520429,0.12517887,1.26677596,0.93788682,0.24216069,1.28511547,1.84944141,2.91008703,0.03081846,0.00331649,0.06151223,0.04574268,0.07158639,0.07089816,0.00497474,0.00829123,0.0994241,0.01326597,0.39019026,0.02847197,0.00165825,1.06941823,0.01326597,0.13985899,0.01492422,0.30305556,0.40152686,0.19759153,0.55807372,0.00331649,0,0.05801162,0.49840127,0.00165825,0.04173795,0.01921073,0.15320401,0.12850332,2.33919423,0.00165825,0.09740309,1.3469424,0.06892429,0.51969437,1.20319101,0.03607497,0.65783978,1.15958151,0.87295137,0.00663299,0.21087887,0.13292458,0.204255,0.37930318,0.2772171,0.40926034,0.00829123,0.00829123,0.01188951,0.34923496,0.30694626,0.84878703,0.06248224,0.18088168,0.25750226,0.0281902,0.00165825,0.03110023,0.01755248,0.03729704,0.81742087,0.00497474,0.06224436,1.01075469,0.11645942,0.13644538,1.28033885,0.05929043,0.18807553,0.00663299,0.02212076,0.04201973,0.00165825,0.98635282,0.33827987,0.01589423,1.16609322,0.01326597,1.41887,2.06313164,0.28494748,0.29680727,0.1678497,2.74843205,1.54146296,0.0509992,0.22909822,0.05168743,0.00165825,0.07020992,0.07367145,0.62179439,0.24470272,0.19636676,0.00663299,0.02183899,0.05957221,0.00663299,1.39409954,0.18043485,1.13777438,3.24481719,0.09174011,0.63402269,-0.27632675322392,-0.0874681985020248,-0.0204011755920976,0.785495883272542,-0.15157920709424,0.216263637955186,0.431214738297377,-0.209259950905688,-0.304523021485798,-0.285765927606205,0.269308021058183,0.496832806214404,1.48606666842561,0.202803359987102,-0.393687414250612,1.52007042933698
"Cell_type|S2487T|T cell","Cell_type","S2487T","T cell","T cell","","Tumor","Chemoradiotherapy and Immunotherapy",5222,0.06262943,0.09737653,0.00106189,0.00292019,0.00180321,0.0328862,0.00159283,0.03036227,0.27781124,0.06596282,0.13728275,0.17667319,0.60606913,0.23769083,0.01455866,0.00491123,0.89799329,1.25822198,0.80185728,0.46364768,0.05117383,0.0473486,0.04825363,0.05458519,0.00498888,0.00676953,0.03022128,0.01466862,0.0300211,0.45765613,0.00233416,2.49062822,0.01408259,0.13552987,0.0057302,0.23760592,0.07440759,0.04872409,0.22429135,0.00225651,0.00132736,0.01624501,0.04343018,0.06975774,0.00092915,0.00199104,0.05069775,0.08504469,0.34340372,0.00079642,0.03128317,0.60424235,1.28092982,0.1659772,1.07008569,0.00026547,0.00817454,0.41171227,0.57644721,0.1756619,0.00362898,0.11854572,0.00345113,0.0212731,0.27524827,0.00398208,0.21744465,0.0217264,0.00923643,0.03510257,0.0367505,0.47170841,0.00066368,0.19641238,0.06383144,0.03613931,0.00159283,0.35531209,0.01544248,0.00159283,0.30192101,0.00398208,0.01560775,0.0044254,0.02685799,1.42617199,1.35428468,0.02987817,0.35873582,0.08739191,0.01695028,0.00519926,0.00053094,0.45741686,0.06939616,0.01825249,0.31568543,0.53487333,1.21615298,2.45995892,0.08283502,0.0979296,0.00504397,0.25780597,0.10622499,0.01644189,0.23730294,0.07373915,0.0033184,0.0391597,0.03290336,0.75262345,0.03024146,0.13374377,0.30110146,0.00238925,0.00650406,0.06613328,0.66522301,0.09601361,0.01116002,1.61944253,0.00411481,0.17897572,-0.418417079592266,-0.350958250007953,-0.65680354839689,-0.617767027010761,-0.562678923940323,-0.698860485631418,-0.741445276485525,-0.397542538118573,-0.371493460835419,-0.385933698603661,-1.10457943818302,-0.456524765262233,0.85050298665985,1.49021453041079,1.9859721851598,-0.317162083680041
"Cell_type|S6417T|B cell","Cell_type","S6417T","B cell","B cell","","Tumor","Surgery alone",99,0,0.00700149,0,0,0,0.02100446,0.01400297,0.07755418,0.32261761,0.09101933,0.07411047,0.02800595,0.56200963,0.17332101,0.00700149,0,0.31282432,2.61726964,0.00700149,0,0,0.04200892,0.03500743,0.0601075,0,0.00700149,0.00700149,0.01400297,0.07820608,0.00700149,0,0.53766299,0.01400297,0.17622689,0.21345471,0.09220905,0.02800595,0,0.04319865,0,0,0,0,0.00700149,0,0.00700149,0.07001487,0.07701635,0,0,0.03500743,0.78125317,0.01400297,0.01400297,0.67077472,0.00700149,0.04319865,0.4212565,0.29384684,0.00700149,0.02219419,0.00700149,0.00700149,0.01400297,0.04029277,0,0.00700149,0.02100446,0.02100446,0.00700149,0.00700149,0.25852858,0,0.28653453,0.09921054,0.03500743,0,0.01400297,0,0.00700149,0.79311882,0.00700149,0.01400297,0,0.12721649,0.0601075,0.93656087,0.03500743,0.1043704,0.01400297,0,0,0,0.26143446,0.0594556,0.00700149,0.92309209,0.00700149,1.3592404,2.22858086,0.11030763,0.11321351,0,0.23580797,0.12828074,0,0.15231655,0.04200892,0,0.14347344,0.00700149,0.15641216,0,0.07820608,0,0,0.00700149,0.03210155,0.27100075,0.07411047,0.02100446,0.97514556,0,0.30356385,-0.417085207442108,-0.558591119791623,-0.610916873072901,-0.658290120681553,-0.625968150596449,-0.745162558252334,-0.857885760997876,-0.46817042602316,-0.441645819162367,-0.399763932156017,-0.807602816210458,-1.03285580738352,0.233298132315246,-0.596504836515258,-0.482063127760833,-0.517217040613134
"Cell_type|S6417T|Endothelial","Cell_type","S6417T","Endothelial","Endothelial","","Tumor","Surgery alone",27,0.18406716,0.07701635,0,0.02567212,0.09203358,0.05134424,0.09203358,0.05134424,0.43449578,0.31242775,0.45341525,0.31439977,1.20095749,0.91644202,0,0,0.02567212,1.39174971,0,0,0.18406716,0.02567212,0.02567212,0.05134424,0.09203358,0.15403271,0.75082577,0,0.18406716,0,0.40288505,0.49410459,0,0.02567212,0,0.06636146,0.10268847,0.06636146,0,0.47082279,0.05134424,0.29111797,1.1227514,0,0,0,0.02567212,0.20537694,0,0.2247565,0.10268847,1.15127014,0,0.02567212,0.32115242,0,0,1.19683644,0.87080707,0,0,0,0,0.02567212,0.72457038,0,0.63748241,0.37639889,0.17970482,0.87860309,0.25042862,1.50803138,0,0.19472205,0.1177057,0.09203358,1.05746654,0,0,0,1.22363601,0.05134424,1.59726838,0.02567212,0.15839504,0,1.05696943,0.10268847,0.33809987,0,0.1177057,0.48043432,0,1.04136046,0.39380644,0.10268847,0.19908439,0,1.54558216,1.85419744,0.41511622,0.20973928,0.07701635,0.25339317,0.31242775,0,0.14337782,0.05134424,0.15839504,0,0.08881094,0.62682752,0.07701635,0.55942269,0,0.17970482,0,0,0.54981116,0.2247565,0.02567212,2.93100043,0.04068934,0.22039417,-0.435831743719795,0.000958027636866282,-0.576376624014052,-0.535824109437918,-0.398974674200165,-0.258249494454476,-0.586053159090119,0.0741458750045975,0.0296555572693598,-0.158047221193289,-0.449167472916802,0.429353076102286,-0.548711486046628,-0.682043304710599,-0.533228264242467,-0.279254040364618
"Cell_type|S6417T|Epithelial","Cell_type","S6417T","Epithelial","Epithelial","","Tumor","Surgery alone",454,0.00305351,0.34768631,0.00152676,0.1252517,0.00852687,0.13212473,0.06374952,0.1547237,1.41524586,0.75061428,1.22864208,0.65309656,2.5526331,1.26659511,0.02137458,0.01984783,1.00693197,3.07100788,0.01270555,0.00305351,0.05369589,0.17727817,0.12228511,0.09391041,0.00852687,0.08016961,0.02226768,0.01650019,0.37755556,0.01794684,0.00305351,0.0478483,0.02186609,1.49131894,0.02290134,0.44507784,0.18056376,0.16541099,0.35273072,0.00700012,0.00916054,0.03811445,0.03511539,0.00610702,0.03600848,0.1329724,1.97981812,1.87092747,0,0.10243729,0.32638884,5.00436413,0.02010726,0.00763378,1.45811928,0,0.05527787,2.13959488,1.90396988,0.00610702,0.00152676,0.00241985,0.00305351,0.13882248,0.51431777,0.01031306,0.00152676,0.74092937,0.65435829,0.01005363,0.58722698,1.018007,0,0.38237523,0.08788598,0.48654163,0,0.02863414,0.02748161,0.36300611,2.6366581,0.09532238,0.05090181,0.00152676,1.23529313,0.03149599,2.12129899,1.36450092,0.44707606,0.00610702,0.49276395,0.0615891,0.00305351,1.39723189,1.24345967,0.0137408,1.50639305,0.01068729,2.95450479,3.52235415,1.20929163,0.46449322,0.14750224,2.62160708,0.43934887,0.02290134,0.73717901,0.28637903,0.00763378,0.55976634,0.04237494,0.48160902,0.19355611,0.01526756,0.02517903,0.72346173,0.02365228,0,2.51132478,0.44516819,0.9305876,0.16087614,0.12726946,0.88217331,-0.372502605911985,1.5442085103551,2.59937913773287,1.33607997263237,1.48782884556458,1.37921620162457,1.63504480799733,-0.469664713559619,-0.35126939282949,-0.338884846550523,0.454849124000008,0.0640674912797269,0.6077326054023,-0.589733236358406,-0.48795793186216,-0.239765779414324
"Cell_type|S6417T|Fibroblast","Cell_type","S6417T","Fibroblast","Fibroblast","","Tumor","Surgery alone",68,0.06712277,0.09770279,0,0.01019334,0.02038668,1.65143139,0.03654274,0.4648804,0.88669112,0.24810439,0.68763529,0.42349202,2.13832685,1.03133264,0,0,0.90869549,0.54181308,0.01019334,0,0.07135339,4.6407104,4.80524335,4.53127913,1.83098103,2.4138801,3.06559171,2.66804561,0.39427537,0.0263494,0.28619655,0.01019334,3.57390008,0.31654498,0.20209067,0.24715529,0.12405219,0.03058002,0.1723377,1.24969855,0.08750945,0.72979198,3.32988697,0.01019334,0.23194833,0.02038668,0.11385885,0.19117496,0,0.93539091,0.07308549,2.19593677,0,0,0.86648712,0.11385885,0.16482556,2.03488263,1.61097904,0.01019334,0.08482825,0,0.07636701,0.04077336,0.60525665,1.04314994,0.87197006,0.09770279,0.05424823,0.60269262,0.91176095,2.13434093,0,0.21156164,0.1723377,0.03058002,0,0,3.5841824,0.01019334,2.23148875,1.89897515,2.58898361,0,0.13847615,0.01019334,1.94274676,0.19540558,0.12828281,0,0.31654498,0.02038668,0.78547185,1.62273563,0.77622761,2.25231476,0.74708883,0.02038668,2.48878183,2.75507642,0.7208476,0.41639415,0,1.36499449,0.23791105,0.04077336,0.44912392,0.11212675,1.57909436,0.11808947,2.41949643,0.51814488,0.33025144,0.51046665,0,0.26754197,0.95710064,0,1.43747899,0.23791105,0.2233044,3.78706024,0.83365117,0.77835009,2.12681161778712,0.0888526769894766,0.30605011921044,0.322326607265807,0.994907143022422,0.770509023791134,0.0351838470260258,3.67378223945404,3.60674154960624,3.56391239250854,0.703400759878274,1.57911595483316,-0.816566644382896,-0.680998325067997,-0.505811770455913,-0.169002075002017
"Cell_type|S6417T|Mast cell","Cell_type","S6417T","Mast cell","Mast cell","","Tumor","Surgery alone",65,0.0106638,0.09154835,0,0,0,0,0,1.14393248,0.38048128,0.10663803,0.16800701,0.06398282,0.85395809,0.56945103,0,0.0106638,1.31251953,1.29146594,0,0.0106638,0,0.02756553,0.02132761,0.03199141,0,0.0106638,0,0.0106638,0.04889314,0,0,0.114688,0,0.31468642,0.0106638,0.16981906,0.02132761,0,0.05331901,0,0,0.0106638,0.02132761,0,0.04265521,0,0.08531042,0.09154835,0,0,0.10663803,0.97607155,0,0.42475743,0.32254528,0,0.02756553,0.67746771,0.7263132,0,0,0,0,0.08088454,0.05955694,0,0,0.0106638,0,0,0.07022074,0.19114667,0.0106638,0.17243289,0.13420356,0.0106638,0,0,0.02132761,0,1.05179696,0,0,0.02756553,0.05675199,0.09154835,1.01255736,0.02132761,0.08269659,0,0,0,0.0106638,1.00386821,0.16619497,0.0106638,1.33852955,0,1.2174302,2.35915434,0.08531042,0.15995704,0.01690173,0.20489771,0.12353976,0.14667941,0.14929324,0.07464662,0,0.02132761,0.02132761,0.47527149,0.04265521,0.14929324,0.01690173,0,0,0.03199141,0.61104482,0.14486736,0.12353976,3.33172487,0,0.36357956,-0.435831743719795,-0.557291047196351,-0.36597966826023,-0.547788914011659,-0.53621486129986,-0.348998932611269,-0.73410856416205,-0.268713172154304,-0.417978982369817,-0.406143558972358,-0.659521875235506,-0.497084450737724,-0.17039620934161,0.00914551021764568,-0.478245328808442,0.0119787360228274
