"model","gene","n_datasets","combined_z","meta_p","mean_logFC","median_logFC","positive_nominal","negative_nominal","positive_fdr","negative_fdr","sign_consistency","meta_FDR"
"Core_CAF_interaction","ZSCAN9",3,-0.328039572022765,0.742881742462596,0.487213428192843,-0.196453998148964,1,0,0,0,0.666666666666667,0.966447252488655
"Core_CAF_interaction","SP110",3,-0.327953836301988,0.742946567199881,-0.184826623129973,-0.100372460187335,0,0,0,0,1,0.966447252488655
"Core_CAF_interaction","MFN2",3,-0.327649787446501,0.743176473084373,0.0256112477507486,-0.0124160511643502,0,0,0,0,0.666666666666667,0.96657347811552
"Core_CAF_interaction","TAF1",3,0.327619002039933,0.743199752680261,-0.0159477979438224,0.0446131650920636,0,0,0,0,0.666666666666667,0.96657347811552
"Core_CAF_interaction","SLC27A3",3,-0.327067923316602,0.74361651223047,-0.162328778060888,-0.042866868633707,0,0,0,0,1,0.96669987103554
"Core_CAF_interaction","NREP",3,0.327030144140795,0.743645085914582,0.521507447032341,0.61093293844858,0,0,0,0,0.666666666666667,0.96669987103554
"Core_CAF_interaction","RSRC1",3,-0.327022356652017,0.743650975902853,-0.522100574219542,-0.640173079918201,0,0,0,0,0.666666666666667,0.96669987103554
"Core_CAF_interaction","CFAP70",3,-0.32691134471214,0.743734940290147,0.236748810447838,0.482206448888597,0,0,0,0,0.666666666666667,0.96669987103554
"Core_CAF_interaction","PLA2G2A",3,-0.326907931443468,0.743737521979773,-0.940618730444478,-0.50543197185162,0,0,0,0,0.666666666666667,0.96669987103554
"Core_CAF_interaction","RNF34",3,-0.326871007803928,0.743765450049557,-0.283187826934594,-0.180500502472061,0,0,0,0,0.666666666666667,0.96669987103554
"Core_CAF_interaction","STAG1",3,-0.326621969269186,0.743953825048937,0.266021722389465,-0.121008819917242,0,0,0,0,0.666666666666667,0.966725267074307
"Core_CAF_interaction","STK26",3,0.326476352942944,0.744063977654705,-0.23208731627982,-0.392318635265123,0,0,0,0,0.666666666666667,0.966725267074307
"Core_CAF_interaction","HOXC13",3,-0.326394761409036,0.744125700496271,0.283651571789087,0.361831777908021,0,0,0,0,0.666666666666667,0.966725267074307
"Core_CAF_interaction","NEUROD4",3,-0.326128447292542,0.744327174796031,0.0389867952355825,-0.178695248473773,0,0,0,0,0.666666666666667,0.966725267074307
"Core_CAF_interaction","SPACA1",3,0.325926541872679,0.744479933725053,-0.116496962874451,-0.216190852806376,0,0,0,0,0.666666666666667,0.966725267074307
"Core_CAF_interaction","ZNF324",3,0.325799160116955,0.744576314222849,0.123759749470347,0.0086685909526045,0,0,0,0,0.666666666666667,0.966725267074307
"Core_CAF_interaction","NEIL3",3,-0.325765898255301,0.744601481709874,-0.105544819439287,-0.0264466155170455,0,0,0,0,0.666666666666667,0.966725267074307
"Core_CAF_interaction","P3H2",3,-0.325628123125841,0.744705731748864,0.550721931085695,-0.22070491210489,0,0,0,0,0.666666666666667,0.966725267074307
"Core_CAF_interaction","HTR5A",3,0.325487075965607,0.744812462474052,-0.0329299274850881,-0.036080544519141,0,0,0,0,0.666666666666667,0.966725267074307
"Core_CAF_interaction","NYX",3,-0.32522852446673,0.745008121736967,-0.0737386295929509,-0.0594349540517019,0,0,0,0,0.666666666666667,0.966725267074307
"Core_CAF_interaction","GPR107",3,0.325056529553286,0.74513828827836,-0.151817734108815,-0.213515876630118,0,0,0,0,0.666666666666667,0.966725267074307
