"model","gene","n_datasets","combined_z","meta_p","mean_logFC","median_logFC","positive_nominal","negative_nominal","positive_fdr","negative_fdr","sign_consistency","meta_FDR"
"TAC_high_adjusted_for_CAF","PSMD14",4,4.20393336545776,2.62316190594218e-05,0.401339362503598,0.381136034518491,1,0,1,0,1,0.00274141036852517
"TAC_high_adjusted_for_CAF","NDUFA8",4,4.20043575352622,2.66401757126718e-05,0.194818901261632,0.354109624961936,2,0,1,0,0.75,0.00274141036852517
"TAC_high_adjusted_for_CAF","ARL2BP",4,4.19740875559382,2.69986377824024e-05,0.287067869239801,0.256608742970666,1,0,1,0,0.75,0.00274141036852517
"TAC_high_adjusted_for_CAF","B4GALT4",4,4.19602036894697,2.71645827757889e-05,0.575736273146266,0.585555576737074,1,0,1,0,0.75,0.00274141036852517
"TAC_high_adjusted_for_CAF","TKT",4,4.19469022300847,2.73244759712259e-05,0.303874524966198,0.395561962931745,1,0,1,0,0.75,0.00274141036852517
"TAC_high_adjusted_for_CAF","NMB",4,4.1930807900418,2.75191380443906e-05,0.701098848491514,1.00519773558103,2,0,1,0,0.75,0.00274141036852517
"TAC_high_adjusted_for_CAF","FOXK2",4,4.18987505119471,2.79108102632841e-05,0.461112522261053,0.387405257156714,1,0,1,0,1,0.00274141036852517
"TAC_high_adjusted_for_CAF","KEAP1",4,4.18951874157652,2.79546694429347e-05,0.345691604350257,0.394922566173059,1,0,1,0,1,0.00274141036852517
"TAC_high_adjusted_for_CAF","MRPL12",4,4.18797582665939,2.81453486309674e-05,0.367203136399109,0.421967128607203,1,0,1,0,0.75,0.00274141036852517
"TAC_high_adjusted_for_CAF","GNA13",4,4.18753121657289,2.82005242941456e-05,0.585894794316944,0.473968241503603,2,0,1,0,1,0.00274141036852517
"TAC_high_adjusted_for_CAF","ECI1",4,4.18465458948385,2.85600035469362e-05,0.376112321086304,0.341407477785347,1,0,1,0,1,0.00274141036852517
"TAC_high_adjusted_for_CAF","TMEM184B",4,4.18263584778859,2.88148733259177e-05,0.526811379072126,0.496267217136331,3,0,1,0,1,0.00274141036852517
"TAC_high_adjusted_for_CAF","JOSD1",4,4.18244628718927,2.88389164202925e-05,0.318496340676862,0.443473888208794,2,0,1,0,0.75,0.00274141036852517
"TAC_high_adjusted_for_CAF","COL14A1",4,-4.18111380576072,2.90084618963487e-05,-0.455546910682313,-0.485330594906998,0,1,0,1,1,0.00274141036852517
"TAC_high_adjusted_for_CAF","ADH1B",4,-4.1790546392064,2.92723358069795e-05,-1.25803449992347,-1.09954262631846,0,2,0,1,1,0.00274539028250308
"TAC_high_adjusted_for_CAF","HLA-DOA",4,-4.17710110589213,2.95247809971524e-05,-0.704281070427468,-0.785582499254655,0,1,0,1,1,0.00274824653191539
"TAC_high_adjusted_for_CAF","HSP90AA1",4,4.17280904148394,3.00867095514919e-05,0.105830707675549,0.0522015338050924,1,0,1,0,0.5,0.00276487311561455
"TAC_high_adjusted_for_CAF","SLC25A1",4,4.17043585123379,3.0401762679214e-05,0.258730014673894,0.256150626044967,1,0,1,0,1,0.00276487311561455
"TAC_high_adjusted_for_CAF","DERA",4,4.16934480950785,3.05476537548813e-05,0.425332656130682,0.356793803541956,2,0,1,0,0.75,0.00276487311561455
"TAC_high_adjusted_for_CAF","CYB5R2",4,4.16897884735338,3.0596738032245e-05,1.01985911515839,1.13144810770492,2,0,1,0,1,0.00276487311561455
"TAC_high_adjusted_for_CAF","FOSL1",4,4.15815547370614,3.20827647564895e-05,0.923036734689,0.970296592158375,1,0,1,0,1,0.00287814947598073
"TAC_high_adjusted_for_CAF","SREBF2",4,4.14698817566214,3.3687745310687e-05,0.322971488835876,0.341126833793093,1,0,1,0,0.75,0.00297302168662548
"TAC_high_adjusted_for_CAF","MICAL3",4,4.1459179354166,3.38455040120444e-05,0.439113985704311,0.399653378723842,1,0,1,0,1,0.00297302168662548
"TAC_high_adjusted_for_CAF","RBM19",4,4.14581477220455,3.38607478040544e-05,0.557950962626171,0.472735279012808,2,0,1,0,0.75,0.00297302168662548
"TAC_high_adjusted_for_CAF","ZFHX3",4,4.13962076397304,3.47880432242351e-05,0.302069145482379,0.403203024419972,1,0,1,0,0.75,0.00302893995530717
"TAC_high_adjusted_for_CAF","BAIAP2",4,4.13831259639541,3.49869477874737e-05,0.496036305426915,0.614647194192963,1,0,1,0,0.75,0.00302893995530717
"TAC_high_adjusted_for_CAF","FETUB",4,4.13591099082437,3.53549222658264e-05,0.972861945289269,0.951833682695278,1,0,1,0,0.75,0.00303762746343384
"TAC_high_adjusted_for_CAF","FST",4,4.1344664140452,3.55780276411879e-05,1.46749132139602,1.39435631564618,1,0,1,0,1,0.00303762746343384
"TAC_high_adjusted_for_CAF","UQCR11",4,4.12740248257408,3.66883932967035e-05,0.245771393243534,0.292861275029516,1,0,1,0,0.75,0.003089514740846
"TAC_high_adjusted_for_CAF","ATP6V1G1",4,4.12709502308397,3.67374617433977e-05,0.257411007504859,0.300746208117174,1,0,1,0,1,0.003089514740846
