"signature","sample","condition","compartment","n_cells","weighted_z","abs_weight","signature_score","n_genes_present"
"TAC_high_positive_top200","P89T","Tumor","Epithelial",211,-827.133282647259,1558.30409188668,-0.530790676193262,200
"TAC_high_positive_top200","P89T","Tumor","Fibroblast",2,1577.12382185675,1558.30409188668,1.01207705868711,200
"TAC_high_positive_top200","P89T","Tumor","Myeloid",386,-346.280706890663,1102.15703895073,-0.314184544173784,142
"TAC_high_positive_top200","P89T","Tumor","Tcell",679,-676.171650999423,1102.15703895073,-0.6134984644685,142
"TAC_high_positive_top200","P8T","Tumor","Epithelial",662,-540.287758890676,1558.30409188668,-0.346715228243118,200
"TAC_high_positive_top200","P8T","Tumor","Fibroblast",1831,891.075854105978,1558.30409188668,0.571824112344548,200
"TAC_high_positive_top200","P8T","Tumor","Myeloid",486,-318.531043921809,1102.15703895073,-0.289006949703878,142
"TAC_high_positive_top200","P8T","Tumor","Tcell",1729,-710.459983026911,1102.15703895073,-0.644608670016097,142
"TAC_high_positive_top200","P91T","Tumor","Epithelial",43,-409.224423571877,1558.30409188668,-0.262608835914958,200
"TAC_high_positive_top200","P91T","Tumor","Fibroblast",269,1973.96772133391,1558.30409188668,1.26674102417582,200
"TAC_high_positive_top200","P91T","Tumor","Myeloid",391,-347.632699005308,1102.15703895073,-0.315411222466318,142
"TAC_high_positive_top200","P91T","Tumor","Tcell",951,-701.206303516423,1102.15703895073,-0.636212698132364,142
"TAC_high_positive_top200","P94T","Tumor","Epithelial",33,-1196.15632778215,1558.30409188668,-0.767601352014632,200
"TAC_high_positive_top200","P94T","Tumor","Fibroblast",13,701.044613124133,1558.30409188668,0.44987664267464,200
"TAC_high_positive_top200","P94T","Tumor","Myeloid",89,-527.963712058371,1102.15703895073,-0.479027664298183,142
"TAC_high_positive_top200","P94T","Tumor","Tcell",394,-716.22713241533,1102.15703895073,-0.649841272253895,142
"TAC_high_positive_top200","P9T","Tumor","Epithelial",939,-595.607758540268,1558.30409188668,-0.382215359403407,200
"TAC_high_positive_top200","P9T","Tumor","Fibroblast",1885,1425.7739435271,1558.30409188668,0.914952319608478,200
"TAC_high_positive_top200","P9T","Tumor","Myeloid",680,-377.052409881902,1102.15703895073,-0.342104070977817,142
"TAC_high_positive_top200","P9T","Tumor","Tcell",2265,-692.734068877523,1102.15703895073,-0.628525740340065,142
"TAC_high_positive_top50","P104T","Tumor","Epithelial",81,-313.250200063981,457.283648988231,-0.685023837517627,50
"TAC_high_positive_top50","P104T","Tumor","Fibroblast",24,780.874836668953,457.283648988231,1.70763778323736,50
"TAC_high_positive_top50","P104T","Tumor","Myeloid",178,-186.741323873984,329.196489474386,-0.567264019650226,36
"TAC_high_positive_top50","P104T","Tumor","Tcell",1063,-208.248370230121,329.196489474386,-0.632595962862855,36
"TAC_high_positive_top50","P107T","Tumor","Epithelial",440,-264.91102746654,457.283648988231,-0.579314454065158,50
"TAC_high_positive_top50","P107T","Tumor","Fibroblast",170,582.050945947831,457.283648988231,1.27284443088148,50
"TAC_high_positive_top50","P107T","Tumor","Myeloid",275,-166.904538357174,329.196489474386,-0.507005826895856,36
"TAC_high_positive_top50","P107T","Tumor","Tcell",1463,-202.028103915338,329.196489474386,-0.613700663205455,36
"TAC_high_positive_top50","P10T","Tumor","Epithelial",684,-108.649350527584,457.283648988231,-0.237597278555612,50
"TAC_high_positive_top50","P10T","Tumor","Fibroblast",1641,927.181967751881,457.283648988231,2.02758609410883,50
"TAC_high_positive_top50","P10T","Tumor","Myeloid",1148,-173.983893462372,329.196489474386,-0.528510780112403,36
"TAC_high_positive_top50","P10T","Tumor","Tcell",329,-189.277518132383,329.196489474386,-0.574968215592439,36
"TAC_high_positive_top50","P11T","Tumor","Epithelial",95,-88.3234565751005,457.283648988231,-0.193148075096326,50
"TAC_high_positive_top50","P11T","Tumor","Fibroblast",594,569.326719485001,457.283648988231,1.24501875530576,50
"TAC_high_positive_top50","P11T","Tumor","Myeloid",279,-172.922393417245,329.196489474386,-0.525286261993082,36
"TAC_high_positive_top50","P11T","Tumor","Tcell",1637,-189.949682884511,329.196489474386,-0.57701005010046,36
"TAC_high_positive_top50","P126T","Tumor","Epithelial",100,-253.823988741156,457.283648988231,-0.555069024013339,50
"TAC_high_positive_top50","P126T","Tumor","Fibroblast",87,675.664162124036,457.283648988231,1.47756029243334,50
"TAC_high_positive_top50","P126T","Tumor","Myeloid",425,-154.107900082718,329.196489474386,-0.468133485654039,36
"TAC_high_positive_top50","P126T","Tumor","Tcell",819,-179.4742898943,329.196489474386,-0.54518895441704,36
"TAC_high_positive_top50","P127T","Tumor","Epithelial",1590,-303.425473109652,457.283648988231,-0.66353886429353,50
"TAC_high_positive_top50","P127T","Tumor","Fibroblast",45,724.512098779778,457.283648988231,1.58438225460895,50
"TAC_high_positive_top50","P127T","Tumor","Myeloid",501,-168.250267342129,329.196489474386,-0.511093747113669,36
"TAC_high_positive_top50","P127T","Tumor","Tcell",1059,-184.321408436009,329.196489474386,-0.559913043818625,36
"TAC_high_positive_top50","P128T","Tumor","Epithelial",456,-298.703332719105,457.283648988231,-0.653212362567534,50
"TAC_high_positive_top50","P128T","Tumor","Fibroblast",246,347.945594330411,457.283648988231,0.760896645004174,50
"TAC_high_positive_top50","P128T","Tumor","Myeloid",120,-159.608595529179,329.196489474386,-0.484842945269615,36
"TAC_high_positive_top50","P128T","Tumor","Tcell",748,-192.699143702209,329.196489474386,-0.585362085755785,36
"TAC_high_positive_top50","P12T","Tumor","Epithelial",848,-153.474524467562,457.283648988231,-0.335622156635458,50
"TAC_high_positive_top50","P12T","Tumor","Fibroblast",223,541.49213594395,457.283648988231,1.18414935050058,50
"TAC_high_positive_top50","P12T","Tumor","Myeloid",145,-171.794280113682,329.196489474386,-0.52185939281424,36
"TAC_high_positive_top50","P12T","Tumor","Tcell",732,-186.849077243647,329.196489474386,-0.56759134200362,36
"TAC_high_positive_top50","P130T","Tumor","Epithelial",464,-207.174107984664,457.283648988231,-0.453053828718893,50
"TAC_high_positive_top50","P130T","Tumor","Fibroblast",343,907.490761731588,457.283648988231,1.98452484303663,50
"TAC_high_positive_top50","P130T","Tumor","Myeloid",568,-171.079875034448,329.196489474386,-0.519689244887163,36
"TAC_high_positive_top50","P130T","Tumor","Tcell",784,-188.640609404699,329.196489474386,-0.573033478291015,36
"TAC_high_positive_top50","P15T","Tumor","Epithelial",758,-209.799294355269,457.283648988231,-0.458794655832245,50
"TAC_high_positive_top50","P15T","Tumor","Fibroblast",781,711.906385427566,457.283648988231,1.5568157466437,50
"TAC_high_positive_top50","P15T","Tumor","Myeloid",148,-185.983814186285,329.196489474386,-0.564962932877072,36
"TAC_high_positive_top50","P15T","Tumor","Tcell",1410,-190.97999637576,329.196489474386,-0.580139832841746,36
"TAC_high_positive_top50","P16T","Tumor","Epithelial",2341,-195.464169028328,457.283648988231,-0.427446223937386,50
"TAC_high_positive_top50","P16T","Tumor","Fibroblast",38,416.057920441363,457.283648988231,0.909846484478327,50
"TAC_high_positive_top50","P16T","Tumor","Myeloid",221,-168.115552311123,329.196489474386,-0.510684523336034,36
"TAC_high_positive_top50","P16T","Tumor","Tcell",767,-191.25707903882,329.196489474386,-0.58098152669912,36
"TAC_high_positive_top50","P17T","Tumor","Epithelial",224,-276.13105015803,457.283648988231,-0.603850696977659,50
"TAC_high_positive_top50","P17T","Tumor","Fibroblast",127,691.039827037094,457.283648988231,1.51118420386573,50
"TAC_high_positive_top50","P17T","Tumor","Myeloid",88,-177.854199358435,329.196489474386,-0.540267606262774,36
"TAC_high_positive_top50","P17T","Tumor","Tcell",1023,-185.867857552343,329.196489474386,-0.564610691472168,36
"TAC_high_positive_top50","P19T","Tumor","Epithelial",182,-256.819976248459,457.283648988231,-0.561620728877338,50
"TAC_high_positive_top50","P19T","Tumor","Fibroblast",269,704.491326376456,457.283648988231,1.540600299038,50
"TAC_high_positive_top50","P19T","Tumor","Myeloid",316,-162.854658198801,329.196489474386,-0.494703508104913,36
"TAC_high_positive_top50","P19T","Tumor","Tcell",762,-192.178052715815,329.196489474386,-0.583779167945129,36
"TAC_high_positive_top50","P1T","Tumor","Epithelial",244,-308.352513096931,457.283648988231,-0.674313445886773,50
"TAC_high_positive_top50","P1T","Tumor","Fibroblast",77,645.592528548732,457.283648988231,1.41179884733939,50
"TAC_high_positive_top50","P1T","Tumor","Myeloid",164,-181.263822045115,329.196489474386,-0.550625015274406,36
"TAC_high_positive_top50","P1T","Tumor","Tcell",533,-181.088000903954,329.196489474386,-0.550090923487944,36
"TAC_high_positive_top50","P20T","Tumor","Epithelial",469,-290.611902777457,457.283648988231,-0.635517809176984,50
"TAC_high_positive_top50","P20T","Tumor","Fibroblast",390,512.215208204061,457.283648988231,1.12012578918439,50
"TAC_high_positive_top50","P20T","Tumor","Myeloid",447,-162.858999068503,329.196489474386,-0.494716694362487,36
"TAC_high_positive_top50","P20T","Tumor","Tcell",830,-194.707243251519,329.196489474386,-0.591462088682659,36
"TAC_high_positive_top50","P21T","Tumor","Epithelial",643,-226.718989364207,457.283648988231,-0.495795093189614,50
"TAC_high_positive_top50","P21T","Tumor","Fibroblast",1082,500.611797468354,457.283648988231,1.09475114313838,50
"TAC_high_positive_top50","P21T","Tumor","Myeloid",280,-176.027684370559,329.196489474386,-0.534719202661046,36
"TAC_high_positive_top50","P21T","Tumor","Tcell",681,-191.867772655988,329.196489474386,-0.582836630373352,36
"TAC_high_positive_top50","P22T","Tumor","Epithelial",590,-188.503948424413,457.283648988231,-0.41222542909962,50
"TAC_high_positive_top50","P22T","Tumor","Fibroblast",2921,685.048031516354,457.283648988231,1.49808118665967,50
"TAC_high_positive_top50","P22T","Tumor","Myeloid",342,-195.831480976003,329.196489474386,-0.594877185017006,36
"TAC_high_positive_top50","P22T","Tumor","Tcell",1649,-204.91511978562,329.196489474386,-0.622470549770441,36
"TAC_high_positive_top50","P23T","Tumor","Epithelial",951,-281.403445384447,457.283648988231,-0.615380510558534,50
"TAC_high_positive_top50","P23T","Tumor","Fibroblast",331,586.864703746059,457.283648988231,1.28337128398213,50
"TAC_high_positive_top50","P23T","Tumor","Myeloid",338,-170.405596724381,329.196489474386,-0.51764099002532,36
"TAC_high_positive_top50","P23T","Tumor","Tcell",944,-175.141071580541,329.196489474386,-0.532025939463029,36
"TAC_high_positive_top50","P24T","Tumor","Epithelial",1716,-257.708618990876,457.283648988231,-0.563564036372333,50
"TAC_high_positive_top50","P24T","Tumor","Fibroblast",436,611.374716005543,457.283648988231,1.33697042821944,50
"TAC_high_positive_top50","P24T","Tumor","Myeloid",55,-185.958468818838,329.196489474386,-0.564885941267934,36
"TAC_high_positive_top50","P24T","Tumor","Tcell",3578,-200.674393109999,329.196489474386,-0.609588496616131,36
"TAC_high_positive_top50","P26T","Tumor","Epithelial",1292,-188.640759924182,457.283648988231,-0.412524612112332,50
"TAC_high_positive_top50","P26T","Tumor","Fibroblast",89,682.291713839458,457.283648988231,1.49205359813121,50
"TAC_high_positive_top50","P26T","Tumor","Myeloid",160,-168.982601089472,329.196489474386,-0.513318356946271,36
"TAC_high_positive_top50","P26T","Tumor","Tcell",1355,-176.549753748843,329.196489474386,-0.53630509253222,36
"TAC_high_positive_top50","P27T","Tumor","Epithelial",1710,-255.711883601766,457.283648988231,-0.559197522517031,50
"TAC_high_positive_top50","P27T","Tumor","Fibroblast",297,451.329257631481,457.283648988231,0.986978779210839,50
"TAC_high_positive_top50","P27T","Tumor","Myeloid",121,-187.212483796635,329.196489474386,-0.568695261895256,36
"TAC_high_positive_top50","P27T","Tumor","Tcell",1499,-198.10938054174,329.196489474386,-0.60179675930947,36
"TAC_high_positive_top50","P28T","Tumor","Epithelial",1377,-265.751690673461,457.283648988231,-0.581152838640641,50
"TAC_high_positive_top50","P28T","Tumor","Fibroblast",121,585.513855734129,457.283648988231,1.28041721375697,50
"TAC_high_positive_top50","P28T","Tumor","Myeloid",248,-166.392631601071,329.196489474386,-0.505450808016645,36
"TAC_high_positive_top50","P28T","Tumor","Tcell",1088,-177.346042558883,329.196489474386,-0.538723978624571,36
"TAC_high_positive_top50","P2T","Tumor","Epithelial",1538,-186.835325840127,457.283648988231,-0.408576441019731,50
"TAC_high_positive_top50","P2T","Tumor","Fibroblast",228,396.609355690039,457.283648988231,0.867315847762243,50
"TAC_high_positive_top50","P2T","Tumor","Myeloid",164,-186.28391167843,329.196489474386,-0.565874538868449,36
"TAC_high_positive_top50","P2T","Tumor","Tcell",1223,-192.83517609407,329.196489474386,-0.585775311279782,36
"TAC_high_positive_top50","P30T","Tumor","Epithelial",392,-202.585945711127,457.283648988231,-0.443020313889117,50
"TAC_high_positive_top50","P30T","Tumor","Fibroblast",351,387.632199862419,457.283648988231,0.847684365535658,50
"TAC_high_positive_top50","P30T","Tumor","Myeloid",480,-166.897516035576,329.196489474386,-0.506984495193293,36
"TAC_high_positive_top50","P30T","Tumor","Tcell",1314,-200.872898964744,329.196489474386,-0.610191497744917,36
"TAC_high_positive_top50","P31T","Tumor","Epithelial",1568,-214.475235238375,457.283648988231,-0.469020127251248,50
"TAC_high_positive_top50","P31T","Tumor","Fibroblast",264,721.688262634245,457.283648988231,1.57820701490426,50
"TAC_high_positive_top50","P31T","Tumor","Myeloid",659,-166.745065408761,329.196489474386,-0.506521396005758,36
"TAC_high_positive_top50","P31T","Tumor","Tcell",866,-185.277468069908,329.196489474386,-0.562817265657154,36
"TAC_high_positive_top50","P32T","Tumor","Epithelial",1234,-164.032826579231,457.283648988231,-0.358711331450761,50
"TAC_high_positive_top50","P32T","Tumor","Fibroblast",357,788.683018789098,457.283648988231,1.72471292278679,50
"TAC_high_positive_top50","P32T","Tumor","Myeloid",459,-182.211590732005,329.196489474386,-0.553504051707643,36
"TAC_high_positive_top50","P32T","Tumor","Tcell",493,-188.615355680836,329.196489474386,-0.572956765067545,36
"TAC_high_positive_top50","P36T","Tumor","Epithelial",586,-272.14855784808,457.283648988231,-0.595141677272359,50
"TAC_high_positive_top50","P36T","Tumor","Fibroblast",124,607.766732753264,457.283648988231,1.32908039484461,50
"TAC_high_positive_top50","P36T","Tumor","Myeloid",237,-172.297280864364,329.196489474386,-0.523387357925547,36
"TAC_high_positive_top50","P36T","Tumor","Tcell",1446,-194.499646689824,329.196489474386,-0.590831472718234,36
"TAC_high_positive_top50","P37T","Tumor","Epithelial",514,-177.741967442126,457.283648988231,-0.388690843933281,50
"TAC_high_positive_top50","P37T","Tumor","Fibroblast",402,819.428847456506,457.283648988231,1.79194871557193,50
"TAC_high_positive_top50","P37T","Tumor","Myeloid",119,-172.042471350779,329.196489474386,-0.52261332320242,36
"TAC_high_positive_top50","P37T","Tumor","Tcell",470,-187.44491091541,329.196489474386,-0.569401305629642,36
"TAC_high_positive_top50","P38T","Tumor","Epithelial",703,-300.533689213222,457.283648988231,-0.657215034646814,50
"TAC_high_positive_top50","P38T","Tumor","Fibroblast",45,745.092936066882,457.283648988231,1.62938897490747,50
"TAC_high_positive_top50","P38T","Tumor","Myeloid",148,-197.259379809887,329.196489474386,-0.599214712540959,36
"TAC_high_positive_top50","P38T","Tumor","Tcell",2040,-201.562029608384,329.196489474386,-0.612284869532508,36
"TAC_high_positive_top50","P39T","Tumor","Epithelial",2884,-297.978906682075,457.283648988231,-0.65162816851504,50
"TAC_high_positive_top50","P39T","Tumor","Fibroblast",124,554.885212689344,457.283648988231,1.21343768559638,50
"TAC_high_positive_top50","P39T","Tumor","Myeloid",281,-157.064994462936,329.196489474386,-0.477116249671176,36
"TAC_high_positive_top50","P39T","Tumor","Tcell",792,-191.048580123124,329.196489474386,-0.580348169654431,36
"TAC_high_positive_top50","P40T","Tumor","Epithelial",404,-237.906384745625,457.283648988231,-0.520259985835943,50
"TAC_high_positive_top50","P40T","Tumor","Fibroblast",877,745.289363235045,457.283648988231,1.62981852704344,50
"TAC_high_positive_top50","P40T","Tumor","Myeloid",346,-187.516193104949,329.196489474386,-0.569617839498677,36
"TAC_high_positive_top50","P40T","Tumor","Tcell",2435,-192.928414008322,329.196489474386,-0.586058540042035,36
"TAC_high_positive_top50","P42T","Tumor","Epithelial",1183,-279.309933860598,457.283648988231,-0.610802364087561,50
"TAC_high_positive_top50","P42T","Tumor","Fibroblast",570,704.559921319832,457.283648988231,1.5407503042777,50
"TAC_high_positive_top50","P42T","Tumor","Myeloid",474,-180.666251670064,329.196489474386,-0.548809776065736,36
"TAC_high_positive_top50","P42T","Tumor","Tcell",1027,-195.014925081678,329.196489474386,-0.592396733613563,36
"TAC_high_positive_top50","P44T","Tumor","Epithelial",793,-235.487116701178,457.283648988231,-0.514969466374336,50
"TAC_high_positive_top50","P44T","Tumor","Fibroblast",2023,863.330657606947,457.283648988231,1.88795435725096,50
"TAC_high_positive_top50","P44T","Tumor","Myeloid",567,-165.575576960781,329.196489474386,-0.50296884157285,36
"TAC_high_positive_top50","P44T","Tumor","Tcell",647,-174.409125866277,329.196489474386,-0.529802508358301,36
"TAC_high_positive_top50","P47T","Tumor","Epithelial",1146,-225.474533494563,457.283648988231,-0.493073684120217,50
"TAC_high_positive_top50","P47T","Tumor","Fibroblast",1601,797.674524647766,457.283648988231,1.74437578604149,50
"TAC_high_positive_top50","P47T","Tumor","Myeloid",393,-163.676921219701,329.196489474386,-0.497201296043701,36
"TAC_high_positive_top50","P47T","Tumor","Tcell",1419,-173.762495635076,329.196489474386,-0.527838240050843,36
"TAC_high_positive_top50","P48T","Tumor","Epithelial",1281,-266.644168196987,457.283648988231,-0.583104532136573,50
"TAC_high_positive_top50","P48T","Tumor","Fibroblast",55,386.406340501598,457.283648988231,0.845003623804496,50
"TAC_high_positive_top50","P48T","Tumor","Myeloid",76,-165.269985081149,329.196489474386,-0.502040545283542,36
"TAC_high_positive_top50","P48T","Tumor","Tcell",800,-190.897468427813,329.196489474386,-0.57988913773841,36
"TAC_high_positive_top50","P49T","Tumor","Epithelial",409,-251.138432722031,457.283648988231,-0.549196178953021,50
"TAC_high_positive_top50","P49T","Tumor","Fibroblast",179,927.624977634598,457.283648988231,2.02855487985855,50
"TAC_high_positive_top50","P49T","Tumor","Myeloid",267,-168.382989688355,329.196489474386,-0.511496917713811,36
"TAC_high_positive_top50","P49T","Tumor","Tcell",681,-185.337623154796,329.196489474386,-0.562999998726342,36
"TAC_high_positive_top50","P4T","Tumor","Epithelial",624,-219.421445025653,457.283648988231,-0.479836629871059,50
"TAC_high_positive_top50","P4T","Tumor","Fibroblast",1336,758.474398961105,457.283648988231,1.6586519125258,50
"TAC_high_positive_top50","P4T","Tumor","Myeloid",414,-153.93535492336,329.196489474386,-0.467609345315749,36
"TAC_high_positive_top50","P4T","Tumor","Tcell",873,-172.33316165619,329.196489474386,-0.523496352987684,36
"TAC_high_positive_top50","P52T","Tumor","Epithelial",884,-201.912088966569,457.283648988231,-0.441546706105307,50
"TAC_high_positive_top50","P52T","Tumor","Fibroblast",193,681.191173704652,457.283648988231,1.48964690780401,50
"TAC_high_positive_top50","P52T","Tumor","Myeloid",370,-165.118595019666,329.196489474386,-0.501580667774749,36
"TAC_high_positive_top50","P52T","Tumor","Tcell",1061,-188.30910455263,329.196489474386,-0.572026466179197,36
"TAC_high_positive_top50","P54T","Tumor","Epithelial",1200,-288.940162812898,457.283648988231,-0.631862003927315,50
"TAC_high_positive_top50","P54T","Tumor","Fibroblast",61,473.739531384955,457.283648988231,1.03598615964759,50
"TAC_high_positive_top50","P54T","Tumor","Myeloid",326,-166.235557609138,329.196489474386,-0.504973664435362,36
"TAC_high_positive_top50","P54T","Tumor","Tcell",1083,-192.206713402229,329.196489474386,-0.583866230496921,36
"TAC_high_positive_top50","P56T","Tumor","Epithelial",41,-205.960934310835,457.283648988231,-0.450400828384169,50
"TAC_high_positive_top50","P56T","Tumor","Fibroblast",24,429.45141463512,457.283648988231,0.939135732461262,50
"TAC_high_positive_top50","P56T","Tumor","Myeloid",132,-175.300739131955,329.196489474386,-0.532510961498558,36
"TAC_high_positive_top50","P56T","Tumor","Tcell",199,-193.046644776207,329.196489474386,-0.586417689582403,36
"TAC_high_positive_top50","P57T","Tumor","Epithelial",446,-241.399712965563,457.283648988231,-0.527899288548094,50
"TAC_high_positive_top50","P57T","Tumor","Fibroblast",562,376.48919293169,457.283648988231,0.823316542729435,50
"TAC_high_positive_top50","P57T","Tumor","Myeloid",106,-177.120359159042,329.196489474386,-0.538038420281586,36
"TAC_high_positive_top50","P57T","Tumor","Tcell",565,-196.368502879327,329.196489474386,-0.596508496165497,36
"TAC_high_positive_top50","P5T","Tumor","Epithelial",1536,-233.908174968991,457.283648988231,-0.511516594758042,50
"TAC_high_positive_top50","P5T","Tumor","Fibroblast",733,775.464703305541,457.283648988231,1.69580676024893,50
"TAC_high_positive_top50","P5T","Tumor","Myeloid",487,-182.904083611491,329.196489474386,-0.555607636957265,36
"TAC_high_positive_top50","P5T","Tumor","Tcell",1588,-190.000133138455,329.196489474386,-0.57716330280988,36
"TAC_high_positive_top50","P61T","Tumor","Epithelial",303,-175.278341453047,457.283648988231,-0.383303321343026,50
"TAC_high_positive_top50","P61T","Tumor","Fibroblast",178,453.066673314184,457.283648988231,0.990778205861117,50
"TAC_high_positive_top50","P61T","Tumor","Myeloid",122,-189.025410323949,329.196489474386,-0.574202387837604,36
"TAC_high_positive_top50","P61T","Tumor","Tcell",1671,-180.633566573568,329.196489474386,-0.548710488565593,36
"TAC_high_positive_top50","P62T","Tumor","Epithelial",953,-291.822252545929,457.283648988231,-0.638164634120647,50
"TAC_high_positive_top50","P62T","Tumor","Fibroblast",37,389.372035654836,457.283648988231,0.851489084545986,50
"TAC_high_positive_top50","P62T","Tumor","Myeloid",134,-189.523732141349,329.196489474386,-0.575716139755784,36
"TAC_high_positive_top50","P62T","Tumor","Tcell",897,-196.95872715774,329.196489474386,-0.598301420140341,36
"TAC_high_positive_top50","P63T","Tumor","Epithelial",24,-286.381202913176,457.283648988231,-0.626266002615254,50
"TAC_high_positive_top50","P63T","Tumor","Fibroblast",40,656.96805621528,457.283648988231,1.43667515265167,50
"TAC_high_positive_top50","P63T","Tumor","Myeloid",315,-165.808241648421,329.196489474386,-0.50367560697005,36
"TAC_high_positive_top50","P63T","Tumor","Tcell",874,-196.575108924722,329.196489474386,-0.597136103239086,36
"TAC_high_positive_top50","P65T","Tumor","Epithelial",358,-265.953461045401,457.283648988231,-0.581594075436198,50
"TAC_high_positive_top50","P65T","Tumor","Fibroblast",847,325.839323253079,457.283648988231,0.712554065674597,50
"TAC_high_positive_top50","P65T","Tumor","Myeloid",256,-174.502209593628,329.196489474386,-0.530085268747088,36
"TAC_high_positive_top50","P65T","Tumor","Tcell",1011,-202.396718157173,329.196489474386,-0.614820402490717,36
"TAC_high_positive_top50","P74T","Tumor","Epithelial",318,-260.913843450205,457.283648988231,-0.570573306147056,50
"TAC_high_positive_top50","P74T","Tumor","Fibroblast",211,745.72321752039,457.283648988231,1.63076729109023,50
"TAC_high_positive_top50","P74T","Tumor","Myeloid",319,-194.306822599141,329.196489474386,-0.590245731081101,36
"TAC_high_positive_top50","P74T","Tumor","Tcell",927,-198.948078489651,329.196489474386,-0.60434447161725,36
"TAC_high_positive_top50","P75T","Tumor","Epithelial",403,-301.512992542736,457.283648988231,-0.659356601115857,50
"TAC_high_positive_top50","P75T","Tumor","Fibroblast",309,339.436599395365,457.283648988231,0.742288949422072,50
"TAC_high_positive_top50","P75T","Tumor","Myeloid",282,-183.9227797548,329.196489474386,-0.558702129686929,36
"TAC_high_positive_top50","P75T","Tumor","Tcell",1301,-201.993248933129,329.196489474386,-0.613594784244641,36
"TAC_high_positive_top50","P76T","Tumor","Epithelial",1569,-175.387369830344,457.283648988231,-0.383541747487364,50
"TAC_high_positive_top50","P76T","Tumor","Fibroblast",368,517.153904419299,457.283648988231,1.13092586092578,50
"TAC_high_positive_top50","P76T","Tumor","Myeloid",261,-181.31185923927,329.196489474386,-0.550770937833398,36
"TAC_high_positive_top50","P76T","Tumor","Tcell",865,-197.959180143767,329.196489474386,-0.601340495640886,36
"TAC_high_positive_top50","P79T","Tumor","Epithelial",1017,-263.112096828337,457.283648988231,-0.575380504880264,50
"TAC_high_positive_top50","P79T","Tumor","Fibroblast",507,529.096037041808,457.283648988231,1.15704123296879,50
"TAC_high_positive_top50","P79T","Tumor","Myeloid",236,-180.521687882407,329.196489474386,-0.548370634725292,36
"TAC_high_positive_top50","P79T","Tumor","Tcell",745,-200.372849923554,329.196489474386,-0.608672499039953,36
"TAC_high_positive_top50","P80T","Tumor","Epithelial",285,-309.895153908818,457.283648988231,-0.67768693368871,50
"TAC_high_positive_top50","P80T","Tumor","Fibroblast",40,621.741137807883,457.283648988231,1.35963999409016,50
"TAC_high_positive_top50","P80T","Tumor","Myeloid",65,-190.051267406307,329.196489474386,-0.577318633347984,36
"TAC_high_positive_top50","P80T","Tumor","Tcell",1548,-207.043212722481,329.196489474386,-0.628935056546497,36
"TAC_high_positive_top50","P82T","Tumor","Epithelial",111,-284.898603343991,457.283648988231,-0.623023814593738,50
"TAC_high_positive_top50","P82T","Tumor","Fibroblast",21,614.308710249398,457.283648988231,1.34338656457233,50
"TAC_high_positive_top50","P82T","Tumor","Myeloid",273,-176.00902007909,329.196489474386,-0.534662506152832,36
"TAC_high_positive_top50","P82T","Tumor","Tcell",454,-208.602175488173,329.196489474386,-0.633670716906001,36
"TAC_high_positive_top50","P83T","Tumor","Epithelial",460,-274.643642939335,457.283648988231,-0.600597995460807,50
"TAC_high_positive_top50","P83T","Tumor","Fibroblast",176,786.173966617277,457.283648988231,1.71922606101648,50
"TAC_high_positive_top50","P83T","Tumor","Myeloid",887,-179.531967811169,329.196489474386,-0.545364162594261,36
"TAC_high_positive_top50","P83T","Tumor","Tcell",1045,-197.908007148342,329.196489474386,-0.601185047460055,36
"TAC_high_positive_top50","P84T","Tumor","Epithelial",229,-259.709484337716,457.283648988231,-0.567939581728628,50
"TAC_high_positive_top50","P84T","Tumor","Fibroblast",611,749.067437038817,457.283648988231,1.63808051894306,50
"TAC_high_positive_top50","P84T","Tumor","Myeloid",173,-193.994180310938,329.196489474386,-0.589296017769448,36
"TAC_high_positive_top50","P84T","Tumor","Tcell",667,-197.342196973631,329.196489474386,-0.599466286194969,36
"TAC_high_positive_top50","P87T","Tumor","Epithelial",8,-256.812459739193,457.283648988231,-0.561604291575715,50
"TAC_high_positive_top50","P87T","Tumor","Fibroblast",95,746.312728902544,457.283648988231,1.63205645020068,50
"TAC_high_positive_top50","P87T","Tumor","Myeloid",87,-193.633834719067,329.196489474386,-0.588201396157759,36
"TAC_high_positive_top50","P87T","Tumor","Tcell",2498,-209.299545181592,329.196489474386,-0.6357891164507,36
"TAC_high_positive_top50","P89T","Tumor","Epithelial",211,-284.466746337088,457.283648988231,-0.622079418248364,50
"TAC_high_positive_top50","P89T","Tumor","Fibroblast",2,654.380122305827,457.283648988231,1.43101579020742,50
"TAC_high_positive_top50","P89T","Tumor","Myeloid",386,-193.933880661658,329.196489474386,-0.589112845557083,36
"TAC_high_positive_top50","P89T","Tumor","Tcell",679,-199.483386246515,329.196489474386,-0.605970575703957,36
"TAC_high_positive_top50","P8T","Tumor","Epithelial",662,-218.302998560456,457.283648988231,-0.477390781506108,50
"TAC_high_positive_top50","P8T","Tumor","Fibroblast",1831,310.240435471163,457.283648988231,0.678442004557981,50
"TAC_high_positive_top50","P8T","Tumor","Myeloid",486,-182.945250914117,329.196489474386,-0.555732690850433,36
"TAC_high_positive_top50","P8T","Tumor","Tcell",1729,-198.697488587741,329.196489474386,-0.60358325480625,36
"TAC_high_positive_top50","P91T","Tumor","Epithelial",43,-205.781214068921,457.283648988231,-0.450007811397204,50
"TAC_high_positive_top50","P91T","Tumor","Fibroblast",269,735.079049491024,457.283648988231,1.60749034241096,50
